Alias,Address,City,State,Zip,Lat,Lng,Time,Time_window_start,Time_window_end,
ToDelete - WCA-DN75 ~ Denny's #75 ~ REPID4745,2627 E. Colorado Blvd,Pasadena,CA,91107,34.14632,-118.09591,30,8:00,17:00,
ToDelete - WCA-DN7581 ~ Denny's #7581 ~ REPID4745,3012 Temple Avenue,Pomona,CA,91766,34.04101,-117.79824,30,8:00,17:00,
ToDelete - WCA-6008 ~ Comfort Inn ~ REPID4745,805 N. Main Street,Bishop,CA,93514,37.36979,-118.39597,30,8:00,17:00,
ToDelete - WCA-5978 ~ Comfort Inn ~ REPID4745,1920 S. Main Street,Lone Pine,CA,93545,36.58128,-118.05708,30,8:00,17:00,
ToDelete - WCA-1392 ~ Coco's #858 ~ REPID4745,10841 Sepulveda Blvd.,Mission Hills,CA,91345,34.26741,-118.46774,30,8:00,17:00,
ToDelete - WCA-516 ~ Coco's #861 ~ REPID4745,77 N. Lake Avenue,Pasadena,CA,91101,34.14719,-118.13266,30,8:00,17:00,
ToDelete - WCA-5860 ~ Comfort Inn ~ REPID4745,2300 W. Colorado Blvd.,Eagle Rock,CA,90041,34.13938,-118.21684,30,8:00,17:00,
ToDelete - WCA-5981 ~ Comfort Inn ~ REPID4745,1825 W. Avenue  J12,Lancaster,CA,93534,34.68979,-118.16439,30,8:00,17:00,
ToDelete - WCA-3542 ~ Coco's #6026 ~ REPID4745,1683 S. Riverside Avenue,Rialto,CA,92376,34.07088,-117.36981,30,8:00,17:00,
ToDelete - WCA-327 ~ Coco's #134 ~ REPID4745,60 W. Foothill Blvd.,Upland,CA,91786,34.10559,-117.65192,30,8:00,17:00,
ToDelete - WCA-370 ~ Coco's #1232 ~ REPID4745,242 E. Hospitality Lane,San Bernardino,CA,92408,34.06611,-117.28257,30,8:00,17:00,
ToDelete - WCA-334 ~ Coco's #167 ~ REPID4745,306 N. Azusa Avenue,Covina,CA,91722,34.08778,-117.90738,30,8:00,17:00,
ToDelete - WCA-634 ~ Coco's #503 ~ REPID4745,7269 Haven Avenue,Rancho Cucamonga,CA,91730,34.12219,-117.57539,30,8:00,17:00,
ToDelete - WCA-792 ~ Coco's #848 ~ REPID4745,1440 S. Baldwin Avenue,Arcadia,CA,91007-7927,34.12265,-118.05476,30,8:00,17:00,
ToDelete - WCA-930 ~ Coco's #850 ~ REPID4745,1140 W. Colton,Redlands,CA,92373,34.06321,-117.19961,30,8:00,17:00,
ToDelete - WCA-500 ~ Coco's #853 ~ REPID4745,10521 Sunland Blvd.,Sunland,CA,91040,34.26003,-118.3243,30,8:00,17:00,
ToDelete - WCA-2141 ~ Coco's #819 ~ REPID4745,6040 York Avenue,Highland Park,CA,90042,34.11758,-118.18803,30,8:00,17:00,
ToDelete - WCA-4553 ~ Coco's #6045 - Glendora ~ REPID4745,1317 S Lone Hill Avenue,Glendora,CA,91740,34.11566,-117.82927,30,8:00,17:00,
ToDelete - WCA-8009 ~ Coco's #807 ~ REPID4745,18521 Devonshire Ave,Northridge,CA,91324,34.25761,-118.53733,30,8:00,17:00,
ToDelete - WCA-2169 ~ Coco's #808 ~ REPID4745,2501 W. Via Campo,Montebello,CA,90640,34.03257,-118.12307,30,8:00,17:00,
ToDelete - WCA-7098 ~ Country Inn & Sts. ~ REPID4745,2812  Lenwood Road,Barstow,CA,92311,34.84978,-117.08487,30,8:00,17:00,
ToDelete - WCA-8278 ~ Country Inn Suites ~ REPID4745,1650 Industrial Park,Redlands,CA,92374,34.06563,-117.2097,30,8:00,17:00,
ToDelete - WCA-5196 ~ Comfort Suites ~ REPID4745,12281 Mariposa Road,Victorville,CA,92392,34.47359,-117.34251,30,8:00,17:00,
ToDelete - WCA-7011 ~ Quality Inn - Rosemead ~ REPID4745,9488 Valley Blvd.,Rosemead,CA,91770,34.08085,-118.06273,30,8:00,17:00,
ToDelete - WCA-3864 ~ Best Western - San Dimas ~ REPID4745,501 W.Bonita Avenue,San Dimas,CA,91773,34.10725,-117.8163,30,8:00,17:00,
ToDelete - WCA-8270 ~ Corky's Kitchen & Bakery - Rancho Cuc. ~ REPID4745,6403 Haven,Rancho Cucamonga,CA,91737,34.13733,-117.57422,30,8:00,17:00,
ToDelete - WCA-8273 ~ Corky's Kitchen & Bakery - Rialto ~ REPID4745,2019 Riverside Ave,Rialto,CA,92376,34.13704,-117.36825,30,8:00,17:00,
ToDelete - WCA-2629 ~ Corfu ~ REPID4745,48 W. Sierra Madre,Sierra Madre,CA,91024,34.16191,-118.03404,30,8:00,17:00,
ToDelete - WCA-5942 ~ Comfort Suites ~ REPID4745,1230 W. Colton Ave.,Redlands,CA,92374,34.06395,-117.2007,30,8:00,17:00,
ToDelete - WCA-DN6001 ~ Denny's #6001 ~ REPID4745,17009 Valley Blvd.,Fontana,CA,92235,34.07001,-117.43333,30,8:00,17:00,
ToDelete - WCA-DN6064 ~ Denny's #6064 ~ REPID4745,1014 No. Main Street,Bishop,CA,93514,37.37175,-118.39491,30,8:00,17:00,
ToDelete - WCA-DN6076 ~ Denny's #6076 ~ REPID4745,548 W. Arrow Highway,San Dimas,CA,91773,34.10409,-117.81789,30,8:00,17:00,
ToDelete - WCA-DN2129 ~ Denny's #2129 ~ REPID4745,7 E. Huntington Drive,Arcadia,CA,91006,34.14038,-118.0311,30,8:00,17:00,
ToDelete - WCA-DN449 ~ Denny's #449 ~ REPID4745,2727 Via Campo Road,Montebello,CA,90640,34.03169,-118.15273,30,8:00,17:00,
ToDelete - WCA-DN349 ~ Denny's #7984 ~ REPID4745,1201 E. Main Street,Barstow,CA,92311,34.89834,-117.01054,30,8:00,17:00,
ToDelete - WCA-DN166 ~ Denny's #166 ~ REPID4745,12861 Encinitas Avenue,Sylmar,CA,91342,34.30301,-118.47829,30,8:00,17:00,
ToDelete - WCA-DN145 ~ Denny's #145 ~ REPID4745,14550 Baldwin Park Town Center,Baldwin Park,CA,91706,34.0712,-117.95838,30,8:00,17:00,
ToDelete - WCA-DN205 ~ Denny's #205 ~ REPID4745,15540 Roscoe Blvd.,Van Nuys,CA,91406,34.22103,-118.47137,30,8:00,17:00,
ToDelete - WCA-DN1736 ~ Denny's #1736 ~ REPID4745,14445 Sherman Way,Van Nuys,CA,91405,34.20145,-118.44781,30,8:00,17:00,
ToDelete - WCA-8699 ~ Days Inn - Bishop ~ REPID4745,724 W. Line Street,Bishop,CA,93514,37.36094,-118.40239,30,8:00,17:00,
ToDelete - WCA-6627 ~ Days Inn ~ REPID4745,16100 Sierra Hwy,Mojave,CA,93501,35.05541,-118.17397,30,8:00,17:00,
ToDelete - WCA-2307 ~ Friendly Hills C.C. ~ REPID4745,8500 Villa Verde,Whittier,CA,90605,33.9597,-117.9967,30,8:00,17:00,
ToDelete - WCA-3465 ~ Glendora Country Club ~ REPID4745,2400 Country Club Drive,Glendora,CA,91741,34.13253,-117.82016,30,8:00,17:00,
ToDelete - WCA-8730 ~ Golden Corral ~ REPID4745,17635 Castleton St,Rowland Heights,CA,91748,33.99414,-117.91851,30,8:00,17:00,
ToDelete - WCA-8022 ~ Golden Corral ~ REPID4745,12845 Main St,Hesperia,CA,92345,34.42602,-117.38242,30,8:00,17:00,
ToDelete - WCA-2717 ~ Great Grill ~ REPID4745,126 N. San Fernando Road,Burbank,CA,91502,34.18121,-118.30921,30,8:00,17:00,
ToDelete - WCA-5201 ~ Grizzly Cafe ~ REPID4745,1455 state hwy  2,Wrightwood,CA,92397,34.3593,-117.63007,30,8:00,17:00,
ToDelete - WCA-1264 ~ Grizzly Manor Cafe ~ REPID4745,41268 Big Bear Blvd.,Big Bear Lake,CA,92315,34.24373,-116.90177,30,8:00,17:00,
ToDelete - WCA-6267 ~ Guckenheimer/Western Assets ~ REPID4745,385 E. Colorado Blvd.,Pasadena,CA,91105,34.14576,-118.15831,30,8:00,17:00,
ToDelete - WCA-7043 ~ Gus's Barbecue ~ REPID4745,808 Fair Oaks Ave.,South Pasadena,CA,91030-2606,34.11639,-118.15004,30,8:00,17:00,
ToDelete - WCA-4984 ~ Hacienda Country Club ~ REPID4745,718 East Road,La Habra,CA,90631,33.95968,-117.94678,30,8:00,17:00,
ToDelete - WCA-8798 ~ Guckenheimer- Warner Bros ~ REPID4745,3400 W. Riverside Drive,Burbank,CA,91505,34.15219,-118.33658,30,8:00,17:00,
ToDelete - WCA-7505 ~ Hampton Inn -Arcadia ~ REPID4745,311 E. Huntington Dr.,Arcadia,CA,91006,34.14132,-118.02354,30,8:00,17:00,
ToDelete - WCA-7506 ~ Hampton Inn -West Covina ~ REPID4745,3145 E. Garvey N,West Covina,CA,91791,34.07278,-117.87693,30,8:00,17:00,
ToDelete - WCA-7558 ~ Hampton Inn & Suites -Highland ~ REPID4745,27959 Highland,Highland,CA,92346,34.13382,-117.19435,30,8:00,17:00,
ToDelete - WCA-7460 ~ Hampton Inn & Suites -Barstow ~ REPID4745,2710 Lenwood Road,Barstow,CA,92311,34.84476,-117.0834,30,8:00,17:00,
ToDelete - WCA-7504 ~ Hampton Inn & Suites -Lancaster ~ REPID4745,2300 Double Play Way,Lancaster,CA,93536,34.70145,-118.17147,30,8:00,17:00,
ToDelete - WCA-7503 ~ Hampton Inn & Suites -Palmdale ~ REPID4745,39428 Trade Center Dr.,Palmdale,CA,93551,34.59975,-118.14217,30,8:00,17:00,
ToDelete - WCA-7459 ~ Hampton Inn -Burbank ~ REPID4745,7501 N. Glenoaks Blvd.,Burbank,CA,91504,34.20685,-118.34235,30,8:00,17:00,
ToDelete - WCA-7778 ~ Hampton Inn -Ridgecrest ~ REPID4745,104 E. Sydnor Ave.,Ridgecrest,CA,93555,35.64147,-117.66742,30,8:00,17:00,
ToDelete - WCA-7925 ~ Hampton Inn -Colton ~ REPID4745,250 N. 9th Street,Colton,CA,92324,34.0674,-117.32188,30,8:00,17:00,
ToDelete - WCA-699 ~ Don Juan ~ REPID4745,38350 E. 30th Street,Palmdale,CA,93550,34.57932,-118.07621,30,8:00,17:00,
ToDelete - WCA-8282 ~ Doubletree Hotel ~ REPID4745,924 W. Huntington Drive,Monrovia,CA,91016,34.13927,-118.01852,30,8:00,17:00,
ToDelete - WCA-7147 ~ Doubletree Hotel ~ REPID4745,888 Montebello Blvd.,Rosemead,CA,91770,34.03735,-118.08062,30,8:00,17:00,
ToDelete - WCA-2480 ~ El Torito #188 ~ REPID4745,335 S. Mountian Avenue,Upland,CA,91786,34.09007,-117.67022,30,8:00,17:00,
ToDelete - WCA-460 ~ El Torito #146 ~ REPID4745,118 E Hospitality Lane,San Bernardino,CA,92408,34.06624,-117.28469,30,8:00,17:00,
ToDelete - WCA-3650 ~ El Torito #163 ~ REPID4745,3333 E. Foothill Blvd.,Pasadena,CA,91107,34.15042,-118.08158,30,8:00,17:00,
ToDelete - WCA-7239 ~ Evergreen Cafe ~ REPID4745,"1275 Evergreen Road, POB 463",Wrightwood,CA,92397,34.36083,-117.63338,30,8:00,17:00,
ToDelete - WCA-6363 ~ Extended Studio Hotel ~ REPID4745,14786  Monarch Blvd.,Victorville,CA,92395,34.47346,-117.34107,30,8:00,17:00,
ToDelete - WCA-3657 ~ El Torito #8 ~ REPID4745,3113 W. Olive,Burbank,CA,91505,34.15641,-118.33498,30,8:00,17:00,
ToDelete - WCA-6406 ~ Emeritus At Loma Linda ~ REPID4745,25585 Van Leuven,Loma Linda,CA,92354,34.05528,-117.24609,30,8:00,17:00,
ToDelete - WCA-3714 ~ El Torito #7233 ~ REPID4745,1161 W Ave P,Palmdale,CA,93551,34.60186,-118.15167,30,8:00,17:00,
ToDelete - WCA-6758 ~ El Torito #7249 ~ REPID4745,12369 Foothill,Rancho Cucamonga,CA,91730,34.10627,-117.54137,30,8:00,17:00,
ToDelete - WCA-3651 ~ El Torito #37 ~ REPID4745,8855 Tampa Avenue,Northridge,CA,91324,34.23136,-118.55401,30,8:00,17:00,
ToDelete - WCA-1332 ~ El Torito #27 ~ REPID4745,3133 E. Garvey North,West Covina,CA,91791,34.07286,-117.87749,30,8:00,17:00,
ToDelete - WCA-4949 ~ Johnnie D's ~ REPID4745,19250 Bear Valley Road,Apple Valley,CA,92308,34.47138,-117.24345,30,8:00,17:00,
ToDelete - WCA-6410 ~ Joselito's  Montrose ~ REPID4745,2345 Honolulu Ave.,Montrose,CA,91020,34.20632,-118.22972,30,8:00,17:00,
ToDelete - WCA-3879 ~ Joselito's West ~ REPID4745,7308 Foothill Blvd.,Tujunga,CA,91042,34.24992,-118.29121,30,8:00,17:00,
ToDelete - WCA-8006 ~ Jakes's Road House ~ REPID4745,622 S. Myrtle Ave.,Monrovia,CA,91016,34.14513,-118.0007,30,8:00,17:00,
ToDelete - WCA-7042 ~ Jack's Restaurant ~ REPID4745,13221 E. Whittier  Blvd.,Whittier,CA,90602,33.96439,-118.03418,30,8:00,17:00,
ToDelete - WCA-5154 ~ Jeff's Country Kitchen ~ REPID4745,PO BOX 822,Big Pine,CA,93513,37.07101,-118.15908,30,8:00,17:00,
ToDelete - WCA-3526 ~ Hometown Buffet #781 ~ REPID4745,17500 Castleton Street,City of Industry,CA,91748,33.99408,-117.92352,30,8:00,17:00,
ToDelete - WCA-3187 ~ Hometown Buffet #753 ~ REPID4745,127 W. Valley Blvd.,Rialto,CA,92376,34.06995,-117.37123,30,8:00,17:00,
ToDelete - WCA-3357 ~ Hometown Buffet #758 ~ REPID4745,5535 N. Rosemead Blvd.,Temple City,CA,91780,34.09983,-118.07486,30,8:00,17:00,
ToDelete - WCA-3803 ~ Hometown Buffet #765 ~ REPID4745,875 N. Wilcox,Montebello,CA,90640,34.03158,-118.12618,30,8:00,17:00,
ToDelete - WCA-3156 ~ Hometown Buffet #745 ~ REPID4745,24990 Redlands Blvd.,Loma Linda,CA,92354,34.06308,-117.26118,30,8:00,17:00,
ToDelete - WCA-3210 ~ Hometown Buffet #743 ~ REPID4745,1318 N. Azusa Avenue,Covina,CA,91722,34.10339,-117.90596,30,8:00,17:00,
ToDelete - WCA-6947 ~ Homewood Suites ~ REPID4745,2320  Double Play Way,Lancaster,CA,93536,34.7014,-118.17233,30,8:00,17:00,
ToDelete - WCA-8311 ~ Howard Johnson ~ REPID4745,1599 E. Colorado Blvd,Pasadena,CA,91106,34.14621,-118.11752,30,8:00,17:00,
ToDelete - WCA-AV563 ~ Hilton ~ REPID4745,168 S. Los Robles Avenue,Pasadena,CA,91101,34.14277,-118.14079,30,8:00,17:00,
ToDelete - WCA-AV7118 ~ Hilton Garden Inn ~ REPID4745,10543 Sierra Ave.,Fontana,CA,92337,34.06189,-117.43402,30,8:00,17:00,
ToDelete - WCA-AV7396 ~ Hilton Garden Inn ~ REPID4745,1755 S. Waterman,San Bernardino,CA,92408,34.06939,-117.27805,30,8:00,17:00,
ToDelete - WCA-5697 ~ Hilton Garden Inn ~ REPID4745,801 N. Via San Clemente,Montebello,CA,90640,34.02735,-118.13364,30,8:00,17:00,
ToDelete - WCA-6148 ~ Hilton Garden Inn ~ REPID4745,12603 Mariposa Road,Victorville,CA,92392,34.47931,-117.33727,30,8:00,17:00,
ToDelete - WCA-6918 ~ Hilton Garden Inn ~ REPID4745,1309 W. Rancho Vista Blvd.,Palmdale,CA,93551,34.60852,-118.15418,30,8:00,17:00,
ToDelete - WCA-3153 ~ Hometown Buffet #709 ~ REPID4745,14689 ValleyCenter Drive,Victorville,CA,92392,34.51751,-117.31585,30,8:00,17:00,
ToDelete - WCA-3588 ~ Hometown Buffet #297 ~ REPID4745,7868 Van Nuys Blvd.,Van Nuys,CA,91402,34.21408,-118.44767,30,8:00,17:00,
ToDelete - WCA-2779 ~ Hometown Buffet #225 ~ REPID4745,5247 Arrow Highway,Montclair,CA,91763,34.09195,-117.69074,30,8:00,17:00,
ToDelete - WCA-176 ~ Hometown Buffet #157 ~ REPID4745,422 W. Avenue P,Palmdale,CA,93550,34.60175,-118.12491,30,8:00,17:00,
ToDelete - WCA-4392 ~ Hometown Buffet #256 ~ REPID4745,1850 Empire Avenue,Burbank,CA,91504,34.19091,-118.33057,30,8:00,17:00,
ToDelete - WCA-3068 ~ Hometown Buffet #262 ~ REPID4745,10910 Foothill Blvd.,Rancho Cucamonga,CA,91729,34.10689,-117.56659,30,8:00,17:00,
ToDelete - WCA-5549 ~ Hilton San Gabriel ~ REPID4745,225 W Valley Blvd,San Gabriel,CA,91776,34.08001,-118.10207,30,8:00,17:00,
ToDelete - WCA-5049 ~ Hilton Glendale ~ REPID4745,100 W. Glenoaks Blvd.,Glendale,CA,91202,34.15875,-118.25643,30,8:00,17:00,
ToDelete - WCA-5291 ~ Hilton Universal ~ REPID4745,555 Universal Hollywood Drive,Universal City,CA,91608,34.13723,-118.35818,30,8:00,17:00,
ToDelete - WCA-1190 ~ Holiday Inn ~ REPID4745,38630 5th Street West,Palmdale,CA,93551,34.5841,-118.13795,30,8:00,17:00,
ToDelete - PER3399 ~ Perry's Italian Cafe ~ REPID4745,3399 Main St,Mammoth Lakes,CA,93546,37.6475,-118.97292,30,8:00,17:00,
ToDelete - WCA-8920 ~ The Stove ~ REPID4745,644 Old Mammoth Lakes,Mammoth Lakes,CA,93546,37.64434,-118.99516,30,8:00,17:00,
ToDelete - ROB2326 ~ Roberta's Village Inn ~ REPID4745,2326 D St,La Verne,CA,91750-4407,34.10094,-117.76997,30,8:00,17:00,
ToDelete - WCA-8933 ~ Mountain Top Cafe ~ REPID4745,7637 Hwy 138,Phelan,CA,92371,34.392,-117.57776,30,8:00,17:00,
ToDelete - WCA-3130 ~ Black Cow Cafe ~ REPID4745,2219 Honolulu Avenue,Montrose,CA,91020,34.20538,-118.22594,30,8:00,17:00,
ToDelete - WCA-4303 ~ Bill's Village Coffee - Blue Jay ~ REPID4745,27195 Highway 189,Blue Jay,CA,92317,34.24628,-117.20982,30,8:00,17:00,
ToDelete - WCA-793 ~ Billy J's Restaurant ~ REPID4745,9976 Sierra Avenue,Fontana,CA,92335,34.07236,-117.43655,30,8:00,17:00,
ToDelete - WCA-8695 ~ Bon Appetit /Dreamworks Studio-Glendale ~ REPID4745,1000 Flower St,Glendale,CA,92101,34.15748,-118.28515,30,8:00,17:00,
ToDelete - WCA-FB7294 ~ Bon Appetit/ Whittier College ~ REPID4745,7214 Painter Ave.,Whittier,CA,90602,33.9769,-118.03224,30,8:00,17:00,
ToDelete - WCA-3527 ~ Bob's Big Boy #1688 ~ REPID4745,540 Sandlewood Avenue,Calimesa,CA,92320,33.99304,-117.05978,30,8:00,17:00,
ToDelete - WCA-7304 ~ Bob's Big Boy #1195 ~ REPID4745,8274 Sunland Blvd.,Sun Valley,CA,91352,34.22084,-118.3672,30,8:00,17:00,
ToDelete - WCA-1650 ~ Beep's Fast Food ~ REPID4745,16063 Sherman Way,Van Nuys,CA,91406,34.20149,-118.48342,30,8:00,17:00,
ToDelete - WCA-4694 ~ Belmont Village ~ REPID4745,455 Angeleno Avenue,Burbank,CA,91502,34.18334,-118.30471,30,8:00,17:00,
ToDelete - WCA-6996 ~ Barney's Beanery - Burbank ~ REPID4745,250 N. First Street,Burbank,CA,91502,34.18114,-118.31161,30,8:00,17:00,
ToDelete - WCA-6074 ~ Barney's Beanery - Pasadena ~ REPID4745,99 E. Colorado Blvd.,Pasadena,CA,91105,34.14606,-118.14839,30,8:00,17:00,
ToDelete - WCA-8352 ~ Best Western Plus -Moonridge Big Bear ~ REPID4745,42200 Moonridge Road,Big Bear Lake,Ca,92315,34.24341,-116.88116,30,8:00,17:00,
ToDelete - WCA-6230 ~ Best Western Plus West Covina Inn ~ REPID4745,3275 E. Garvey Ave. North,West Covina,CA,91791,34.07266,-117.87455,30,8:00,17:00,
ToDelete - WCA-8053 ~ Best Western Markland Hotel ~ REPID4745,434 Potrero Grande Dr.,Monterey Park,CA,91754,34.03516,-118.11724,30,8:00,17:00,
ToDelete - WCA-6606 ~ Best Western Pasadena Inn ~ REPID4745,3570 E. Colorado Blvd.,Pasadena,CA,91107,34.14608,-118.07697,30,8:00,17:00,
ToDelete - WCA-5994 ~ Best Western Pasadena Royale ~ REPID4745,3600 E. Colorado Blvd.,Pasadena,CA,91107,34.14587,-118.07587,30,8:00,17:00,
ToDelete - WCA-FB7869 ~ Bon Appetit-Univ of Redlands ~ REPID4745,1259 E Colton Ave,Redlands,CA,92373,34.06288,-117.1626,30,8:00,17:00,
ToDelete - WCA-387 ~ Breakfast Club ~ REPID4745,2987 Main St.,Mammoth Lakes,CA,93546,37.64684,-118.96581,30,8:00,17:00,
ToDelete - WCA-5314 ~ Bruce's Gourmet Catering ~ REPID4745,13631 Saticoy Street,Panorama City,CA,91402,34.20971,-118.42986,30,8:00,17:00,
ToDelete - WCA-317 ~ Coco's #106 ~ REPID4745,1150 W. Colorado Blvd.,Arcadia,CA,91006,34.14754,-118.06698,30,8:00,17:00,
ToDelete - WCA-359 ~ Coco's #1060 ~ REPID4745,13733 Roscoe Blvd.,Van Nuys,CA,91402,34.22201,-118.43172,30,8:00,17:00,
ToDelete - WCA-5734 ~ Coast Anabelle Hotel ~ REPID4745,2011 West Olive Ave.,Burbank,CA,91506,34.16512,-118.32587,30,8:00,17:00,
ToDelete - WCA-2146 ~ Carrows #122 ~ REPID4745,1021 San Gabriel Blvd.,Rosemead,CA,91770,34.04075,-118.08257,30,8:00,17:00,
ToDelete - WCA-3737 ~ Carrows #7034 ~ REPID4745,2271 S. Atlantic Blvd.,Monterey Park,CA,91754,34.03816,-118.14593,30,8:00,17:00,
ToDelete - WCA-5098 ~ Carrows #7039 ~ REPID4745,11669 Foothill Blvd.,Rancho Cucamonga,CA,91730,34.10595,-117.55063,30,8:00,17:00,
ToDelete - WCA-2145 ~ Carrows #165 ~ REPID4745,815 Freemont Avenue,South Pasadena,CA,91030,34.11606,-118.1534,30,8:00,17:00,
ToDelete - WCA-2394 ~ Carrows #938 ~ REPID4745,298 W. Baseline Road,Rialto,CA,92376,34.12139,-117.3661,30,8:00,17:00,
ToDelete - WCA-1670 ~ Carrows #940 ~ REPID4745,425 N. Mountain Avenue,Upland,CA,91786,34.09867,-117.67058,30,8:00,17:00,
ToDelete - WCA-6925 ~ Ayres Hotel ~ REPID4745,1015 W. Colton Ave,Redlands,CA,92374-2933,34.0625,-117.19699,30,8:00,17:00,
ToDelete - WCA-6549 ~ Best Western  Desert Inn ~ REPID4745,1984 E. Main Street,Barstow,CA,92311,34.88712,-116.99409,30,8:00,17:00,
ToDelete - WCA-8738 ~ Best Western - Phelan ~ REPID4745,8317 US Highway 138,Phelan,CA,92371,34.39186,-117.57478,30,8:00,17:00,
ToDelete - WCA-6398 ~ Best Western Glendora ~ REPID4745,625 E. Route 66,Glendora,CA,91740,34.12925,-117.85575,30,8:00,17:00,
ToDelete - WCA-7955 ~ Best Western Heritage Inn ~ REPID4745,8179 Spruce Ave,Rancho Cucamonga,CA,91730-3818,34.10523,-117.56622,30,8:00,17:00,
ToDelete - WCA-6472 ~ Best Western Bishop Holiday Spa Lodge ~ REPID4745,1025 N. Main Street,Bishop,CA,93514,37.37179,-118.39604,30,8:00,17:00,
ToDelete - WCA-AT553 ~ Atria Rancho Park ~ REPID4745,801 Cypress Way,San Dimas,CA,91773,34.09418,-117.83916,30,8:00,17:00,
ToDelete - WCA-26 ~ Athenaeum ~ REPID4745,551 S. Hill Avenue,Pasadena,CA,91106,34.1364,-118.12127,30,8:00,17:00,
ToDelete - WCA-6058 ~ Atherton Baptist Homes ~ REPID4745,214 S. Atlantic Blvd.,Alhambra,CA,91801,34.08883,-118.13396,30,8:00,17:00,
ToDelete - WCA-794 ~ Arthur's--La Habra ~ REPID4745,1281 E. La Habra Blvd #10,La Habra,CA,90631,33.93233,-117.93166,30,8:00,17:00,
ToDelete - WCA-19 ~ Annandale Golf Club ~ REPID4745,1 N. San Rafael Avenue,Pasadena,CA,91105,34.14303,-118.17045,30,8:00,17:00,
ToDelete - WCA-7130 ~ Angeles National Golf Restaurant Svc ~ REPID4745,9401 Foothill Blvd.,Sunland,CA,91040,34.2679,-118.33458,30,8:00,17:00,
ToDelete - WCA-3642 ~ Acapulco Restaurant #6 ~ REPID4745,722 N. Pacific,Glendale,CA,91203,34.15711,-118.26396,30,8:00,17:00,
ToDelete - WCA-3484 ~ Acapulco Restaurant #61 ~ REPID4745,9400 Reseda Blvd.,Northridge,CA,91324,34.24123,-118.53569,30,8:00,17:00,
"ToDelete - WCA-870 ~ Almansor Court, Inc ~ REPID4745",700 S. Almansor Street,Alhambra,CA,91801,34.09001,-118.11597,30,8:00,17:00,
ToDelete - WCA-6283 ~ Acapulco #46 ~ REPID4745,9405 Monte Vista,Montclair,CA,91763,34.08314,-117.69643,30,8:00,17:00,
ToDelete - WCA-4227 ~ Acapulco #2 ~ REPID4745,8431 Sunland Blvd.,Sun Valley,CA,91352,34.22345,-118.36603,30,8:00,17:00,
ToDelete - 0VIN1014 ~ Vine Street Cafe c/o AVI Food Systems ~ REPID52,1014 Vine St,Cincinnati,OH,45202-1141,39.10656,-84.51417,30,8:00,17:00,
ToDelete - 0DAY1944 ~ Days Inn - Dayton ~ REPID52,1944 Miamisburg Centerville Rd,Dayton,OH,45459-3812,39.63272,-84.20515,30,8:00,17:00,
ToDelete - 0HEY3209 ~ Waffo ~ REPID52,3209 Vine St,Cincinnati,OH,45220-2212,39.13831,-84.50986,30,8:00,17:00,
ToDelete - 0CAM8600 ~ Camargo Country Club ~ REPID52,8600 Shawnee Run Rd,Cincinnati,OH,45243-2812,39.18199,-84.33569,30,8:00,17:00,
ToDelete - 0SUP330 ~ Super 8 - Cincinnati ~ REPID52,330 Glensprings Dr,Cincinnati,OH,45246-2304,39.29418,-84.4835,30,8:00,17:00,
ToDelete - 0BOB2100 ~ Bob Evans #559 - Bellefontaine ~ REPID52,2100 S Main St,Bellefontaine,OH,43311-9001,40.33126068,-83.76206207,30,8:00,17:00,
ToDelete - 0BOB3260 ~ Bob Evans #104 -Middletown ~ REPID52,3260 Village Dr,Franklin,OH,45005-5692,39.49380493,-84.32884979,30,8:00,17:00,
ToDelete - 0BOB3524 ~ Bob Evans #495 - Hamilton ~ REPID52,3524 Indian Meadows Dr,Hamilton,OH,45011-8354,39.40958405,-84.50106049,30,8:00,17:00,
ToDelete - 0BOB1461 ~ Bob Evans #154 - Hamilton ~ REPID52,1461 Main St,Hamilton,OH,45013-1075,39.42440033,-84.59563446,30,8:00,17:00,
ToDelete - 0BOB99 ~ Bob Evans #346 - Lebanon ~ REPID52,99 Stubbs Mill Rd,Lebanon,OH,45036-2067,39.41059,-84.1516,30,8:00,17:00,
ToDelete - 0BOB8100 ~ Bob Evans #546 - Deerfield Twp ~ REPID52,8100 Arbor Square Dr,Mason,OH,45040-5002,39.32086563,-84.31347656,30,8:00,17:00,
ToDelete - 0BOB10 ~ Bob Evans #547 - Springfield ~ REPID52,10 Tuttle Rd,Springfield,OH,45503-5200,39.92274094,-83.74780273,30,8:00,17:00,
ToDelete - 0BOB1600 ~ Bob Evans #165 - North Springfield ~ REPID52,1600 W 1st St,Springfield,OH,45504-1924,39.94124985,-83.83637238,30,8:00,17:00,
ToDelete - 0BOB40 ~ Bob Evans #49 - South Springfield ~ REPID52,40 W Leffel Ln,Springfield,OH,45506-3520,39.89536285,-83.81374359,30,8:00,17:00,
ToDelete - 0BOB7781 ~ Bob Evans #194 - West Chester ~ REPID52,7781 Dudley Dr,West Chester,OH,45069-2485,39.35429764,-84.37003326,30,8:00,17:00,
ToDelete - 0BOB9223 ~ Bob Evans #360 - West Chester ~ REPID52,9223 Schulze Dr,West Chester,OH,45069-6528,39.32302475,-84.42754364,30,8:00,17:00,
ToDelete - 0BOB1075 ~ Bob Evans #2003 - Wilmington ~ REPID52,1075 E Side Dr,Wilmington,OH,45177-1977,39.4464035,-83.81295013,30,8:00,17:00,
